type,time,raw
4,781,6
0,485,1
4,720,6
0,505,16
3,840,16
0,160,10
0,890,16
2,730,3
4,422,5
0,690,4
0,1085,10
0,610,4
3,820,2
3,545,2
1,805,8
0,397,5
0,300,5
4,660,9
0,815,2
,,0
0,365,8
0,808,16
4,509,11
4,540,16
0,905,4
0,760,3
0,350,1
4,660,3
0,975,2
0,393,16
4,572,16
0,670,4
3,540,2
4,420,11
0,590,10
,,2
0,515,16
0,835,10
4,485,4
4,900,1
3,510,1
5,470,16
1,895,2
2,900,5
0,515,16
1,520,2
,,13
0,1440,5
0,935,4
1,503,16
1,480,16
6,420,15
3,510,16
0,750,16
3,670,8
1,780,2
1,735,3
3,900,5
1,515,16
4,482,6
0,925,4
0,710,16
0,230,10
6,410,16
3,900,16
4,555,5
1,406,6
3,660,0
3,495,12
4,1260,2
4,540,5
0,453,16
3,570,16
0,780,2
0,707,4
0,690,2
4,780,1
4,600,16
4,720,2
5,760,0
6,630,15
0,295,16
,,10
0,565,5
0,359,1
3,515,2
1,960,15
0,565,16
0,1440,10
6,930,16
3,385,0
0,870,2
1,905,8
0,912,2
0,820,4
0,775,1
4,975,2
0,520,4
1,520,16
4,510,16
0,360,4
4,255,2
4,740,16
0,540,16
0,495,1
4,600,12
4,930,16
0,761,10
3,370,16
4,480,15
0,490,4
5,407,4
5,675,2
0,810,2
0,330,5
4,1080,16
0,559,5
3,660,16
4,1060,16
3,450,5
4,660,16
0,665,10
4,710,5
5,586,1
3,844,4
1,795,2
5,595,4
0,390,16
4,1080,2
4,850,16
0,305,16
4,1060,5
2,690,10
0,685,14
4,495,4
3,585,16
0,268,4
0,780,1
3,600,10
4,838,4
0,855,10
0,782,1
4,680,2
3,915,16
0,1037,16
4,1200,16
0,550,16
0,210,16
0,550,16
3,505,4
0,540,3
0,980,16
0,597,5
0,705,4
0,850,16
2,1065,2
0,375,15
4,386,5
0,690,10
3,1035,4
,,5
4,493,16
3,330,16
4,615,5
4,900,13
0,675,3
,,16
3,915,10
0,635,8
3,600,2
1,680,2
0,485,15
4,900,6
0,900,4
3,380,5
4,755,2
0,600,10
2,765,10
,,10
4,810,2
0,1110,16
,,0
4,690,5
0,265,16
0,1180,16
0,484,2
0,910,15
,,5
3,585,3
3,890,1
1,404,1
1,625,2
0,773,16
0,310,16
0,460,16
0,225,5
0,379,2
4,991,2
3,375,6
3,345,6
4,660,1
3,1020,4
0,870,2
4,780,15
1,630,2
0,743,16
3,765,16
6,1067,16
,,11
0,1440,15
4,615,16
1,770,5
4,905,10
0,720,16
0,565,1
1,680,16
3,900,16
4,915,4
0,335,2
0,975,10
4,630,10
0,451,5
6,415,10
0,575,4
0,480,5
4,630,6
3,590,2
,,5
1,940,2
1,615,5
0,665,5
0,735,16
,,4
3,577,4
1,520,11
0,600,16
4,840,10
3,915,16
4,480,16
0,1440,2
0,555,16
4,735,16
3,480,16
5,930,2
3,140,16
0,487,5
3,470,2
4,530,8
4,690,16
,,16
0,925,2
3,540,5
3,470,16
1,700,15
4,1110,16
3,975,2
4,564,16
4,825,2
,,10
0,535,16
0,660,4
0,750,2
0,540,16
3,255,6
4,570,2
,,10
0,784,1
0,1035,4
0,420,10
,,16
3,720,10
0,800,10
0,660,16
4,480,2
5,1020,2
1,200,1
4,670,1
0,210,10
0,855,4
3,930,5
4,425,5
4,1123,16
0,840,14
0,585,16
4,750,10
,,10
4,1200,15
0,755,1
0,550,16
6,545,1
4,280,5
3,175,16
1,487,10
0,195,10
0,900,6
4,830,4
5,690,7
3,495,5
0,270,10
0,545,5
0,615,5
1,330,10
3,900,10
4,660,8
3,390,2
4,480,16
0,919,4
,,10
0,530,4
0,673,10
0,856,2
0,502,5
4,150,0
,,2
0,765,5
3,955,16
0,237,16
4,510,5
1,735,2
0,455,16
,,4
0,380,16
0,1063,16
,,10
4,780,1
4,825,4
4,660,16
4,450,16
0,290,2
4,390,10
0,535,5
0,740,2
0,1002,11
0,655,4
,,1
0,845,4
4,830,10
1,630,16
0,540,16
0,895,16
4,900,5
3,845,16
4,510,2
3,425,8
3,1027,5
3,525,4
0,1440,2
4,1230,16
4,630,8
3,542,2
0,725,3
3,1020,2
0,950,16
,,
4,450,5
0,790,10
,,3
6,1050,4
0,552,1
3,840,5
0,430,16
4,840,6
0,810,2
4,630,5
4,768,16
4,690,16
1,645,16
0,570,2
0,1347,10
0,205,4
0,777,2
0,700,16
0,350,16
,,5
0,1230,2
0,875,4
4,1020,4
3,1390,10
0,945,10
0,480,16
1,803,16
0,855,10
3,900,5
3,990,4
0,485,10
0,305,11
3,735,15
6,420,2
0,915,10
5,906,16
4,582,5
3,725,9
1,600,16
5,902,16
4,600,16
0,1080,2
0,885,16
5,580,10
0,710,16
4,840,8
1,245,2
1,560,5
3,540,10
0,1440,4
0,705,10
,,2
0,960,11
0,685,4
,,10
4,832,2
0,786,8
0,475,2
4,750,10
1,777,16
6,574,16
0,555,13
0,259,16
4,770,2
,,
4,540,5
0,685,16
4,1080,5
0,640,16
0,680,2
0,810,16
,,3
4,1065,7
0,1440,10
0,688,8
1,880,4
,,16
1,955,6
0,620,16
3,838,10
0,865,4
4,1020,2
0,600,10
0,1260,4
4,865,10
0,904,10
3,465,1
4,605,1
3,535,2
4,1110,10
3,540,10
0,653,5
0,910,10
3,410,16
5,720,5
0,450,6
3,450,16
0,870,16
4,960,16
,,14
4,990,16
0,575,16
0,1440,0
4,1170,16
3,457,5
,,6
3,1050,10
,,2
0,645,8
0,610,2
0,480,1
4,600,16
0,455,16
0,1440,16
3,540,5
0,790,1
0,300,2
0,770,1
3,450,11
0,970,10
3,915,16
3,840,5
0,534,16
0,470,16
3,960,5
0,645,10
3,900,6
4,885,4
0,890,2
1,565,8
1,745,1
0,710,16
1,720,10
0,735,8
0,915,4
0,572,6
3,510,2
0,495,16
,,10
0,730,10
0,1440,5
3,390,5
0,1150,16
0,845,10
3,505,2
0,530,16
4,460,6
4,720,2
3,845,8
4,1050,6
,,14
4,540,8
1,365,8
0,1440,0
,,1
0,525,4
4,865,2
,,10
0,886,16
0,1065,2
4,435,5
0,435,10
1,875,8
3,900,16
6,310,5
0,315,16
0,1440,10
0,905,2
,,10
,,16
5,615,16
0,1030,1
4,633,12
1,525,4
0,635,10
3,815,16
,,
1,905,10
0,811,16
,,16
4,900,15
0,1130,5
0,860,9
4,1410,16
4,990,15
4,530,16
4,610,2
0,878,16
0,750,0
0,930,4
4,745,16
4,945,10
0,532,2
0,885,5
3,742,3
4,660,10
,,16
0,726,2
0,535,6
0,885,4
3,870,10
4,1125,16
4,960,6
0,562,4
0,1440,10
0,965,8
0,405,5
3,780,10
3,670,4
1,930,8
3,740,10
4,480,1
0,215,5
4,900,5
,,5
3,500,5
,,10
3,865,16
3,890,11
0,224,5
1,655,5
5,600,16
3,992,1
1,685,16
4,515,4
0,1440,3
4,895,5
0,345,5
0,817,16
4,663,16
3,960,2
0,420,1
,,1
0,473,2
0,810,4
0,570,8
0,1320,2
1,790,2
0,585,10
,,8
3,640,10
5,350,10
0,835,16
,,2
4,1140,16
0,870,16
1,472,2
4,530,5
3,255,16
0,375,11
0,885,10
1,595,10
3,870,16
,,2
5,722,16
4,1080,5
3,1035,16
0,401,4
4,771,5
3,565,16
3,800,16
4,930,10
0,1050,5
1,630,11
1,616,16
0,1440,16
0,645,4
0,977,9
3,795,16
4,773,3
4,540,5
4,600,15
0,340,4
0,650,12
3,285,0
,,0
,,10
4,840,16
0,500,8
0,800,2
4,475,4
3,525,14
3,540,2
0,840,5
4,482,11
3,690,10
4,790,8
0,780,16
1,805,10
4,840,16
0,785,6
4,1000,4
0,990,2
0,530,16
0,457,0
0,480,16
4,510,1
4,540,5
1,510,5
4,460,8
0,782,15
3,615,2
,,16
0,570,3
4,630,5
4,640,4
4,810,0
0,480,2
4,1080,10
3,480,1
4,245,6
0,637,16
4,1380,2
4,450,1
4,510,10
0,465,9
3,415,2
3,840,16
0,871,16
4,825,16
3,1070,4
0,465,10
4,810,2
3,1005,16
4,570,8
0,880,5
4,540,2
0,890,10
3,960,1
4,511,5
3,840,6
0,770,3
0,780,2
1,700,16
,,5
1,720,2
4,766,10
0,750,3
5,940,2
4,840,16
0,783,16
0,1050,10
4,480,2
3,885,4
0,870,5
6,840,10
4,1005,10
4,1200,16
4,530,8
0,545,2
0,405,5
4,870,15
5,750,5
3,1050,1
3,897,16
4,600,4
4,390,16
4,1045,5
,,10
4,825,5
4,1080,6
5,664,16
1,665,16
0,905,4
5,747,10
6,810,2
0,705,14
0,642,16
0,935,10
0,410,16
0,990,16
,,16
3,862,5
3,830,2
4,960,10
3,530,16
1,754,15
1,735,12
3,405,10
0,831,14
0,751,2
4,1140,2
0,990,16
4,760,10
,,10
3,915,5
4,1110,4
4,719,16
4,750,2
0,766,10
0,375,6
3,795,16
4,570,10
0,718,6
0,600,10
0,531,11
5,745,5
4,943,6
0,780,4
4,1125,4
0,960,5
0,785,4
,,4
1,707,16
0,365,1
4,540,16
0,720,4
0,485,16
0,642,16
4,630,15
0,470,10
0,450,6
3,1155,16
0,570,10
2,420,15
3,695,16
0,255,16
4,930,16
,,1
,,5
1,370,10
0,1073,2
4,1080,16
,,16
0,392,16
0,720,16
4,600,16
0,1102,16
3,870,8
3,820,1
6,990,4
0,360,5
4,780,1
1,540,4
0,650,2
4,795,0
0,1119,5
3,530,2
4,480,2
4,810,4
0,812,16
0,780,16
4,1120,5
3,477,16
4,895,8
,,10
5,335,4
3,975,16
1,870,16
0,800,10
3,880,3
4,500,10
0,375,12
,,8
3,490,4
1,651,12
3,437,16
3,885,2
4,660,8
5,1110,10
0,585,4
4,210,16
1,502,5
4,730,11
,,4
0,565,16
0,760,8
1,715,6
6,860,4
0,315,9
6,465,4
3,330,4
1,665,5
4,422,1
1,832,6
3,790,13
0,840,16
5,723,5
3,590,2
0,1100,6
0,305,2
0,1440,16
4,567,5
0,720,15
4,900,5
0,1440,4
2,390,7
3,538,16
4,1350,8
,,4
4,1020,5
,,10
5,305,8
0,745,6
0,1440,16
4,930,10
4,710,10
4,750,5
,,10
0,790,14
,,5
1,935,4
4,1110,6
0,620,11
,,4
1,645,16
,,2
2,540,10
3,850,2
0,330,1
3,540,3
4,470,3
5,755,15
0,730,16
1,305,4
,,8
2,1110,16
4,480,5
4,760,10
3,675,10
0,275,5
4,960,2
0,1060,4
3,840,10
3,460,5
0,558,5
0,637,12
0,915,16
3,660,10
5,845,0
0,601,16
4,930,4
3,305,4
1,287,16
3,599,2
0,505,10
0,900,10
3,450,10
4,480,4
3,610,16
0,825,16
0,825,2
3,480,16
0,266,2
1,223,2
3,573,8
3,330,2
3,440,1
1,905,6
0,1440,4
0,550,2
4,870,16
0,405,16
0,793,4
0,770,16
4,360,5
2,935,15
0,620,16
0,436,16
1,1065,16
4,1140,4
3,570,16
4,630,16
0,1030,10
4,1125,1
0,1440,10
3,340,10
0,890,5
3,285,5
4,510,9
0,634,16
5,615,16
0,930,10
4,960,16
3,525,10
,,1
4,833,11
5,975,1
6,875,4
0,640,16
0,870,10
3,675,5
3,870,4
4,825,4
0,880,16
4,840,10
4,960,16
3,935,16
3,435,4
0,500,5
4,480,16
4,640,5
0,1440,8
0,600,2
4,540,8
4,720,2
0,895,4
0,420,16
0,750,4
4,500,4
1,560,16
5,600,16
0,720,4
4,1260,10
3,630,5
5,325,1
1,630,16
0,892,16
0,270,5
0,580,4
1,675,4
4,420,12
3,880,10
0,905,2
5,545,2
0,560,16
5,520,5
,,9
4,720,16
0,560,8
4,420,16
0,495,16
1,425,0
5,480,4
4,970,5
1,510,4
0,617,10
4,270,7
,,2
0,723,16
4,527,16
6,980,10
1,902,16
4,1110,5
3,592,5
4,780,6
0,930,10
0,874,6
3,540,5
,,0
0,593,16
0,870,12
3,900,5
,,6
0,475,16
4,990,10
0,798,2
4,670,16
0,730,10
3,540,4
0,1440,2
4,180,6
4,1100,10
4,1025,16
0,430,16
0,725,2
4,1200,1
3,633,16
4,1020,10
3,650,4
4,1010,16
5,825,2
6,441,2
0,682,16
0,965,4
,,2
0,500,16
3,855,10
4,520,16
4,775,10
3,980,16
3,761,10
0,360,16
4,720,2
1,994,10
4,540,4
3,585,4
1,730,16
0,600,4
3,485,1
3,857,16
,,6
0,585,10
3,870,5
2,600,10
,,5
4,540,16
0,480,2
0,945,4
1,950,10
1,530,5
0,560,16
,,4
,,10
4,990,16
0,505,10
4,940,8
0,455,16
4,630,5
4,903,5
4,780,2
0,800,8
0,800,11
4,910,10
0,522,9
1,497,5
1,950,10
4,720,5
4,764,1
6,515,6
2,1050,10
0,595,16
0,425,14
0,821,16
4,750,5
,,14
3,570,10
3,510,0
5,585,6
5,795,10
0,760,2
0,1135,15
0,802,16
0,680,11
0,934,1
4,1200,1
3,670,16
0,380,8
,,1
5,635,7
3,457,16
1,545,5
4,1260,16
4,730,5
,,5
3,1005,2
4,660,1
0,893,0
0,920,16
3,920,10
0,871,10
0,870,16
0,1440,4
6,603,16
0,590,8
3,520,6
3,901,2
0,270,5
4,840,8
4,870,8
0,519,16
0,607,16
0,970,10
0,785,2
4,420,6
4,670,16
3,570,16
0,420,2
4,720,3
0,849,14
2,810,10
0,1095,4
4,850,14
0,670,6
,,4
0,480,16
0,700,13
1,670,16
4,810,10
0,615,16
4,1015,16
0,838,4
4,660,2
4,480,8
0,1440,1
0,863,5
3,315,10
,,1
0,720,3
0,690,10
3,500,2
4,840,1
0,270,10
1,870,16
4,720,5
3,930,16
1,895,2
5,810,5
0,722,10
0,939,8
3,1040,5
0,1440,10
1,570,8
0,225,15
4,735,4
6,603,2
3,555,2
4,1080,10
1,640,16
0,716,16
3,890,8
4,1100,4
1,390,16
0,395,2
3,750,3
3,1090,10
,,16
1,540,15
0,417,4
4,720,10
0,902,16
1,680,16
,,0
4,1080,7
1,660,16
4,930,10
0,750,5
1,546,16
3,903,1
3,945,2
0,405,16
0,795,10
3,650,16
3,790,3
,,0
0,820,6
0,1440,4
,,15
3,750,2
4,390,12
,,8
3,505,6
3,930,12
,,10
4,600,10
4,1020,16
0,420,16
0,674,16
4,810,7
5,510,6
4,465,8
4,361,15
0,380,5
3,1000,15
4,780,5
4,840,16
4,890,16
4,1110,16
4,1215,16
1,800,10
0,665,10
5,810,4
4,990,4
6,1123,10
,,10
,,16
0,780,10
0,775,0
0,917,5
3,764,3
1,600,6
0,714,7
0,930,10
3,973,14
4,420,1
,,3
0,647,16
1,460,2
1,620,5
0,630,2
4,630,2
4,660,16
0,790,10
,,0
0,960,16
0,630,2
4,840,10
4,850,4
,,10
0,912,2
1,540,16
4,916,6
0,890,16
0,960,3
0,525,4
,,5
0,630,0
0,760,10
4,495,2
0,1048,16
4,150,6
0,492,14
0,480,0
3,535,16
0,695,4
,,10
0,1440,5
2,660,10
1,950,8
0,780,10
4,1290,5
4,1020,10
4,720,10
0,840,5
,,16
4,690,5
0,780,16
3,951,10
5,601,10
4,270,2
0,590,10
,,0
1,795,5
5,1042,16
3,435,4
,,0
,,4
0,840,16
4,750,9
3,510,16
0,1440,10
2,315,16
4,780,16
4,450,16
1,885,10
0,1440,4
5,574,2
,,2
0,960,5
5,615,8
0,770,4
,,11
,,14
4,777,16
0,555,8
4,745,12
4,480,2
0,185,6
6,540,6
0,482,2
3,925,1
3,870,16
0,798,16
4,780,16
1,277,2
3,550,2
0,630,10
0,335,16
0,930,5
4,765,16
1,435,16
3,501,4
4,1080,2
,,14
4,650,2
4,695,4
0,880,5
4,510,6
3,185,1
,,10
1,771,10
0,975,4
3,295,6
4,745,10
0,755,4
1,460,8
,,1
1,490,8
0,1440,1
,,0
3,795,5
0,905,16
3,665,5
0,667,6
1,365,10
0,420,11
4,810,16
1,750,1
4,1155,10
4,765,16
,,5
4,1140,16
0,850,1
4,795,10
3,628,7
3,900,5
0,901,6
0,855,6
4,585,16
1,600,16
4,1080,2
4,605,2
,,4
0,1440,5
3,720,16
4,570,16
0,765,16
0,1060,10
4,965,8
,,
3,465,16
6,840,16
,,2
0,1060,2
3,570,16
4,910,2
3,485,6
0,900,5
3,870,3
1,730,10
0,770,2
0,715,8
0,690,8
4,748,16
0,1440,4
4,480,1
4,1170,5
4,810,10
6,405,8
,,1
,,4
0,990,16
0,1060,5
4,1440,6
4,1103,0
3,540,8
3,895,8
0,900,16
0,910,1
,,2
4,743,4
0,360,2
4,1125,5
4,480,16
1,935,16
0,910,10
3,925,2
0,835,16
4,921,7
4,959,6
3,605,6
,,5
3,971,4
0,591,16
4,1058,5
3,860,16
0,365,16
0,690,16
4,900,4
,,2
0,726,5
,,5
3,983,16
4,1040,2
,,16
0,900,4
0,925,16
0,650,5
4,900,5
0,819,4
5,600,1
3,645,16
6,285,10
0,790,0
,,
4,570,1
4,790,12
1,1110,10
4,787,4
0,690,5
3,830,12
,,10
4,1185,16
,,16
0,692,16
3,1040,16
,,6
0,964,16
0,735,4
3,845,14
1,880,10
,,16
0,685,16
,,2
3,890,16
4,1160,11
0,475,11
0,685,10
2,570,10
0,1440,4
4,570,5
1,675,10
4,1040,16
3,540,4
3,855,16
1,495,5
4,540,5
4,1040,6
0,1020,10
,,10
0,995,8
1,720,8
,,5
0,1200,10
4,570,16
,,16
4,1115,5
,,4
1,670,16
0,645,4
3,540,2
0,610,6
0,759,4
,,2
2,685,1
4,845,16
5,361,16
0,780,2
0,490,2
4,1200,5
4,1200,6
4,960,2
3,872,6
5,506,1
4,1070,6
0,660,5
0,902,5
4,960,16
4,1110,5
0,675,16
0,800,10
4,1020,10
0,890,13
3,805,16
3,1021,0
4,765,1
0,685,1
4,660,5
,,0
0,755,16
,,2
1,465,2
4,1170,11
1,870,16
0,540,5
0,565,6
4,810,16
0,890,16
0,860,10
0,1080,15
,,4
0,560,16
0,380,16
,,2
,,10
3,570,8
3,880,4
,,5
4,960,10
0,1080,10
4,630,10
4,455,14
2,990,16
2,1040,10
0,375,2
1,454,5
,,13
3,920,10
,,0
,,5
0,630,9
3,1060,2
3,810,16
0,535,2
3,656,5
4,840,9
,,
3,940,4
0,835,8
,,2
3,915,4
0,1440,16
4,1210,16
,,2
0,1440,16
0,555,11
0,630,10
4,1020,5
0,875,5
3,990,16
3,758,8
0,960,5
1,600,16
0,1440,14
4,840,2
4,750,4
,,2
5,734,5
4,540,10
2,945,16
4,1050,5
,,10
0,993,10
4,630,2
,,16
0,1013,16
0,470,16
4,1050,4
4,780,2
4,1110,16
0,750,6
3,510,16
4,240,16
3,940,4
,,2
0,540,1
,,6
4,1170,10
4,955,4
1,280,16
0,736,12
0,610,9
4,1110,4
0,690,3
4,718,5
,,1
0,935,10
0,382,1
0,850,15
3,720,8
4,966,5
0,535,5
,,0
4,520,14
1,840,16
1,720,2
4,1350,16
0,815,10
3,600,5
,,16
0,645,4
0,416,16
0,850,2
,,10
3,1150,5
3,900,8
0,500,16
0,620,10
3,370,1
5,449,1
3,900,4
4,720,16
0,925,4
,,10
4,840,4
0,1095,10
0,1110,10
0,420,16
0,845,4
1,660,2
0,860,4
3,1020,5
,,10
0,637,16
0,707,8
,,5
0,690,2
,,16
,,2
0,774,2
0,590,2
1,725,16
1,450,5
4,755,16
4,305,2
,,
,,5
4,900,10
4,507,16
0,820,4
0,480,2
4,690,1
4,695,10
3,941,16
0,520,1
4,750,2
0,800,16
0,855,10
0,840,1
0,870,4
0,810,16
1,1052,2
3,1000,1
4,1140,12
3,750,5
1,490,9
0,527,2
0,563,10
1,520,2
0,591,16
0,816,3
0,1178,4
,,4
0,850,16
0,653,2
4,810,5
3,817,16
0,505,10
,,0
0,725,16
0,310,5
0,1440,10
3,1435,5
3,470,16
1,590,1
1,467,16
6,495,10
0,1440,10
4,960,10
1,875,9
0,1110,10
5,540,4
0,900,10
4,1140,2
4,870,16
1,990,15
4,629,5
3,900,2
0,1005,2
0,520,1
4,975,16
3,785,16
3,800,10
0,755,8
,,10
0,760,4
0,825,4
0,780,16
4,1050,16
3,860,5
0,784,5
4,1140,2
3,640,5
0,920,16
3,915,16
0,845,11
0,1140,4
,,8
5,1080,16
1,552,6
4,480,16
0,890,16
0,780,2
4,1110,4
0,990,7
0,615,16
0,495,10
0,1440,10
,,0
0,915,2
2,1270,10
4,775,8
3,690,4
1,955,1
1,851,5
0,845,10
0,710,16
4,1095,3
3,960,16
5,423,8
4,1160,1
,,6
3,990,15
0,1080,16
0,990,6
0,835,5
1,810,16
4,795,16
0,420,16
4,840,5
4,1050,16
0,1155,16
3,1030,8
4,900,5
,,1
3,925,1
0,1290,16
0,765,6
0,812,10
4,900,16
1,415,11
4,960,8
3,600,3
0,950,1
4,660,16
0,722,10
0,746,16
2,1033,0
1,810,2
0,1440,5
3,1000,6
1,786,16
,,1
5,750,8
3,384,16
3,600,6
4,885,2
1,500,2
4,793,10
0,670,6
0,553,1
0,524,16
,,5
4,690,16
0,430,16
3,850,8
1,375,1
4,1035,4
,,0
,,2
0,415,16
4,1080,6
0,1440,13
,,4
0,400,2
4,942,4
4,690,8
4,1140,8
0,960,16
4,1050,2
0,1440,10
0,370,2
4,1200,10
0,560,10
5,780,16
3,855,2
3,1125,2
0,625,5
3,572,1
0,825,5
0,885,5
0,820,10
0,1440,2
0,675,2
4,915,16
,,4
3,390,16
4,1070,2
0,894,2
4,825,2
6,915,16
1,600,16
3,480,16
,,5
4,1110,16
0,660,16
4,642,4
4,1170,4
0,661,16
0,1135,16
1,610,10
5,242,2
0,515,16
1,870,10
,,10
1,569,13
4,790,16
0,725,2
0,865,16
0,495,16
0,475,1
4,359,2
3,681,1
0,830,16
0,855,16
0,812,16
0,900,6
0,750,16
4,660,10
0,1440,2
4,660,6
,,2
0,630,2
4,780,16
0,1440,2
,,16
3,480,6
0,555,4
3,1380,16
,,10
0,1440,16
,,1
1,345,16
4,780,5
,,4
0,1239,0
0,730,4
0,850,16
,,0
0,820,5
,,10
0,952,10
0,1440,13
1,655,6
,,16
0,650,7
,,10
3,600,6
5,900,10
4,420,5
0,600,16
0,480,2
0,765,16
3,830,9
0,314,16
,,16
,,3
1,595,16
0,765,16
0,1440,14
0,330,16
0,987,10
3,1080,2
4,920,5
0,475,16
4,570,16
1,680,1
1,972,11
0,685,16
0,877,10
1,720,6
3,960,16
0,360,2
0,345,10
0,612,10
1,839,16
4,1080,5
4,480,2
3,510,2
0,655,8
4,1200,8
3,830,10
4,540,2
0,357,1
0,233,16
0,600,16
4,455,10
4,450,2
3,920,16
,,10
0,685,4
3,900,5
1,475,4
0,1440,16
3,810,4
3,390,2
0,950,16
0,625,8
0,450,8
0,1215,2
,,5
4,740,4
4,640,15
,,1
0,1440,10
,,3
0,350,1
0,960,10
3,540,10
4,600,16
4,810,7
0,616,4
1,945,16
0,1048,1
2,560,16
,,16
0,903,15
0,995,10
0,900,16
4,720,4
,,5
3,723,10
4,884,16
3,840,2
0,890,8
0,850,2
3,972,4
4,1200,8
4,480,2
4,960,10
3,550,3
0,650,16
,,16
1,685,16
0,660,16
1,855,4
1,945,10
1,430,11
4,828,16
3,525,2
1,581,8
0,680,10
3,738,2
0,1440,16
4,1020,16
0,345,5
4,780,4
0,945,5
0,431,1
4,620,16
0,696,10
0,435,10
3,1120,0
4,1200,5
4,780,16
3,570,4
0,565,10
,,16
5,980,4
4,630,16
3,475,6
1,505,12
3,520,2
0,491,16
0,1011,10
0,733,2
4,660,16
1,400,16
,,4
4,1020,9
3,600,6
0,1140,4
5,968,10
0,1440,2
1,597,15
0,885,16
0,1440,5
0,905,16
4,585,2
,,
5,615,10
4,990,16
4,930,10
,,5
0,480,1
0,1080,5
0,870,10
0,676,6
3,731,1
0,546,16
,,4
0,195,2
0,1440,16
,,3
1,475,15
4,955,10
0,1440,10
4,740,5
0,1440,0
4,780,2
0,1440,8
0,877,1
0,480,10
5,698,4
4,1030,16
,,4
4,675,2
4,870,4
4,540,5
0,780,16
0,985,13
4,1020,4
1,375,5
0,740,10
0,1001,4
5,660,6
4,1035,0
4,820,9
4,720,2
4,540,16
0,885,5
,,10
3,637,1
0,875,10
4,630,3
,,2
4,657,2
4,505,5
3,965,16
4,1110,3
0,532,16
4,600,8
,,16
,,5
0,1020,1
4,660,4
0,970,16
1,489,8
0,845,2
3,905,10
0,810,6
0,830,16
3,850,1
0,932,4
0,775,16
4,660,16
3,1080,4
0,800,10
0,845,16
0,523,2
0,1140,14
4,780,2
5,560,5
4,1110,5
3,770,4
,,10
3,643,2
4,540,16
0,595,2
0,860,16
1,870,10
,,10
4,885,10
4,690,10
4,975,16
0,1440,16
1,675,15
3,510,16
,,16
0,640,16
4,480,5
4,555,2
0,1440,4
0,830,10
,,10
3,1025,10
4,1070,2
6,1060,2
4,1140,8
4,1020,16
0,890,6
3,895,4
,,10
1,620,8
4,780,16
4,660,16
,,6
0,300,10
4,905,16
3,885,16
0,600,6
0,656,4
3,975,4
0,870,16
5,455,16
3,745,6
0,721,5
0,582,16
4,1020,16
3,870,5
0,870,16
,,16
3,885,4
4,810,1
,,16
4,570,8
5,763,5
0,680,7
0,824,5
1,640,7
3,1020,10
0,840,16
0,760,7
3,500,2
,,2
1,880,10
0,360,1
,,5
3,790,15
0,710,1
4,690,4
0,842,2
3,300,1
4,1170,10
0,750,2
0,1020,8
0,960,10
0,815,16
4,780,5
3,1020,16
4,1080,10
,,14
0,575,16
3,280,16
1,770,2
0,650,5
4,590,5
0,1135,6
0,655,8
,,9
4,990,16
4,1260,16
0,410,8
0,450,0
0,810,16
0,1440,5
,,2
3,545,16
0,710,2
4,755,4
4,1170,1
0,685,8
,,
0,1440,10
3,690,7
4,1080,2
0,795,2
3,570,8
3,935,16
4,1020,4
5,410,8
1,803,6
0,745,2
4,840,16
,,
3,840,16
,,5
,,16
4,910,16
0,420,1
,,10
4,720,5
4,950,16
,,0
2,720,2
,,2
5,495,8
0,900,4
0,825,16
4,600,16
5,480,16
2,780,16
3,390,2
4,1018,10
1,945,16
0,850,10
0,1440,4
,,7
0,1220,10
3,825,15
0,795,2
3,855,2
6,995,16
0,1170,16
,,14
,,1
1,870,0
3,855,5
3,960,10
0,936,16
0,602,5
1,785,16
0,975,16
0,1061,10
3,492,14
,,16
4,660,9
0,465,5
1,782,10
,,10
0,667,16
0,670,3
4,1020,16
,,10
0,985,8
4,1440,10
0,1440,16
0,855,10
,,0
4,1080,5
0,547,9
4,1080,5
4,912,5
0,1000,1
0,541,5
,,10
4,780,2
5,855,5
5,510,5
3,1350,10
0,155,2
3,585,16
1,600,1
4,770,6
4,870,16
,,0
,,10
0,767,16
0,960,4
3,840,16
0,1294,4
0,1050,4
0,840,4
4,1089,10
,,5
3,715,16
4,920,6
0,1010,16
0,605,2
0,290,10
4,770,1
,,
0,800,15
0,1054,1
4,480,2
,,
,,5
0,880,5
0,805,16
4,675,4
,,5
0,530,8
5,790,4
0,465,4
0,936,5
,,16
4,720,5
,,5
4,1170,2
0,675,16
4,780,16
,,10
,,10
0,800,10
3,565,16
3,810,16
3,510,10
1,311,2
1,580,5
3,490,5
3,1025,10
0,888,2
0,810,5
4,840,8
0,290,10
0,605,10
4,660,4
2,710,2
1,950,2
0,875,8
4,580,12
0,530,16
0,1090,4
,,0
2,870,16
6,775,16
0,1050,4
0,525,10
0,240,10
,,5
4,840,5
3,1055,16
0,360,16
6,842,4
0,778,16
0,505,2
,,10
0,505,16
,,16
,,
4,810,14
0,1440,8
0,696,2
4,725,0
4,390,16
3,435,4
6,963,4
0,769,16
,,5
0,770,8
,,2
0,1440,2
3,860,10
3,948,2
1,780,16
4,920,4
4,1039,16
0,1020,2
0,590,5
0,990,10
,,16
4,660,10
,,1
,,2
4,1085,10
0,600,10
0,805,6
0,1065,4
,,16
,,
0,640,5
3,880,14
,,4
0,1090,4
3,600,8
4,1040,10
4,764,16
4,1000,10
0,920,16
0,740,1
,,4
0,735,16
